0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008403361344537815,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01680672268907563,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.025210084033613446,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03361344537815126,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04201680672268907,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05042016806722689,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06722689075630252,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07563025210084033,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.08403361344537814,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09243697478991596,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10084033613445378,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1092436974789916,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12605042016806722,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13445378151260504,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.15126050420168066,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.15966386554621848,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1680672268907563,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18487394957983191,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.19327731092436973,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.20168067226890757,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.21008403361344538,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2184873949579832,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.226890756302521,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.23529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.24369747899159663,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25210084033613445,1.0,0.0,0.0,0.0,0.0,0.0,0.252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.26050420168067223,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2689075630252101,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2773109243697479,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3025210084033613,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.31092436974789917,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.31932773109243695,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3277310924369748,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3361344537815126,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3445378151260504,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.36134453781512604,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.36974789915966383,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37815126050420167,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38655462184873945,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3949579831932773,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.40336134453781514,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4117647058823529,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42016806722689076,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4369747899159664,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4453781512605042,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.453781512605042,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4621848739495798,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.47058823529411764,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4789915966386554,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.48739495798319327,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.49579831932773105,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5042016806722689,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5126050420168067,1.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5210084033613445,1.0,0.0,0.0,0.0,0.0,0.0,0.2521008403361352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
