step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761395161.8162906,0.0,0.0,0.04999999895923929,-0.004086487778809615,0.0,0.0,0.499999989592393,-0.040864877788096145,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0027,0.0008,0.0015,0.0
0,1761395161.8572807,0.0,0.0,0.09874999844657126,-0.0021932392316607718,0.0,0.0,0.49999999461312955,0.01791086352678602,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0018,0.0031,0.0079,0.0
0,1761395161.8844726,0.0,0.0,0.14628124755532373,-0.0011744340683179444,0.0,0.0,0.49999999069916756,0.009639741825513077,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0011,0.0011,0.0047,0.0
0,1761395161.9211636,0.0,0.0,0.1926081821645338,-0.0006288714284953637,0.0,0.0,0.4998396579809315,0.0051620178811463205,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0015,0.0016,0.0069,0.0
0,1761395161.9518332,0.0,0.0,0.21823971295011613,-0.00033674018393206097,0.0,0.0,0.30446735339695674,0.0027640945885091858,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0015,0.0016,0.0044,0.0
0,1761395161.987342,0.0,0.0,0.22933122677163814,-0.00018031301217163407,0.0,0.0,0.16547506645274948,0.0014800866716212545,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0024,0.0015,0.0058,0.0
0,1761395162.0130656,0.0,0.0,0.23413114051842593,-9.655148659688928e-05,0.0,0.0,0.10533194416078756,0.000792537002704539,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395162.0473974,0.0,0.0,0.2362083013863992,-5.1700007845290264e-05,0.0,0.0,0.07930439380933925,0.0004243769158667676,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0008,0.0008,0.0014,0.0
0,1761395162.081195,0.0,0.0,0.23710719185626666,-2.7683573147849225e-05,0.0,0.0,0.06804098004527448,0.00022723934501308793,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.001,0.0012,0.0
0,1761395162.1129947,0.0,0.0,0.23749618630974256,-1.4823598151223558e-05,0.0,0.0,0.06316674249882545,0.00012167885667929437,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395162.1482253,0.0,0.0,0.2376645234859077,-7.937524934667368e-06,0.0,0.0,0.06105741833908676,6.515483262775603e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.0009,0.0017,0.0
0,1761395162.1864932,0.0,0.0,0.23773737132348646,-4.25027042762249e-06,0.0,0.0,0.06014460924726442,3.488816383678193e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0034,0.0024,0.0028,0.0
0,1761395162.2194867,0.0,0.0,0.2377688961925126,-2.275872983541031e-06,0.0,0.0,0.059749591521133114,1.868140683390897e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0011,0.0012,0.0063,0.0
0,1761395162.248558,0.0,0.0,0.2377825385654278,-1.2186513555921882e-06,0.0,0.0,0.05957864777728029,1.000324803360317e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0009,0.0009,0.0022,0.0
0,1761395162.2813797,0.0,0.0,0.23778844229618032,-6.525456977941867e-07,0.0,0.0,0.059504671948881926,5.356393739081967e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0009,0.0007,0.0022,0.0
